acc_mean,acc_std,acc_median,tpr_mean,tpr_std,tpr_median,ppv_mean,ppv_std,ppv_median,fnr_mean,fnr_std,fnr_median,fpr_mean,fpr_std,fpr_median,f1_score_mean,f1_score_std,f1_score_median,fit_time_mean,fit_time_std,fit_time_median,pred_time_mean,pred_time_std,pred_time_median,model,best_params
0.7483333333333333,0.044334472788680385,0.75,0.24727272727272726,0.13625846284263896,0.2727272727272727,0.7730238095238096,0.2741772586587469,0.8,0.7527272727272727,0.13625846284263898,0.7272727272727273,0.0312,0.040639781455301824,0.02,0.3572776851631341,0.16853877562188394,0.37499999999999994,0.0019551515579223633,0.0002463661838261139,0.0019148588180541992,0.00012685298919677733,4.581874492327544e-06,0.0001251697540283203,PCA_Baseline,{}
0.7988888888888889,0.05129956384505497,0.8055555555555556,0.4709090909090909,0.14308128814666704,0.45454545454545453,0.8013383838383838,0.15169976938574312,0.8,0.5290909090909091,0.14308128814666704,0.5454545454545454,0.0568,0.04648633769008626,0.04,0.5793038858286537,0.13004896081425185,0.625,1.5661266660690307,0.014849018321557828,1.5649322271347046,0.0005613327026367188,4.885222225229025e-05,0.0005484819412231445,AE_1H,"{'hidden': (24,), 'activation': 'tanh', 'lr': 0.005, 'epochs': 200, 'l2': 0.0001, 'opt': 'nesterov', 'clip_grad': 5.0}"
0.36666666666666664,0.03680007339482422,0.3611111111111111,1.0,0.0,1.0,0.3259430024698051,0.013013361098212403,0.3235294117647059,0.0,0.0,0.0,0.912,0.05299210568854687,0.92,0.49149790348340355,0.014726935355261204,0.48888888888888893,4.763844757080078,0.06827142252856253,4.735175132751465,0.001261744499206543,9.282621373840532e-05,0.0012314319610595703,AE_2H,"{'hidden': (123, 49, 123), 'activation': 'tanh', 'lr': 0.01, 'epochs': 200, 'l2': 0.0001, 'opt': 'nesterov', 'clip_grad': 5.0}"
0.36944444444444446,0.03470804699312679,0.3611111111111111,1.0,0.0,1.0,0.3268538146441372,0.012243419142755807,0.3235294117647059,0.0,0.0,0.0,0.908,0.04997958767010257,0.92,0.4925495738500063,0.013865090630088938,0.48888888888888893,0.0011448621749877929,3.6120161813716465e-05,0.0011426210403442383,0.00056243896484375,6.672323728065189e-05,0.0005403757095336914,OneClassSVM,"{'nu': 0.05, 'gamma': 0.1}"
0.78,0.04689932286569575,0.7777777777777778,0.38727272727272727,0.12962314176134196,0.36363636363636365,0.8186904761904762,0.17148315716181314,0.8166666666666667,0.6127272727272727,0.129623141761342,0.6363636363636364,0.0472,0.05026622999142685,0.04,0.5093839813810873,0.12031819635439549,0.4852941176470589,0.14981913566589355,0.003695154543871546,0.14938616752624512,0.013055386543273926,0.0007491750195428823,0.013014912605285645,IsolationForest,"{'n_estimators': 200, 'random_state': 42}"
